order_item_id,order_id,product_id,quantity,sales_amount,discount,profit
19263,ORD008479,PROD00018,3,14257.71,0.15,4247.71
19264,ORD007326,PROD00175,4,22801.66,0.15,8891.44
19265,ORD008628,PROD00038,1,5637.2,0.0,1690.47
19266,ORD007008,PROD00372,2,16670.04,0.0,7196.56
19267,ORD008116,PROD00112,2,3263.44,0.1,1019.52
19268,ORD003684,PROD00131,4,24020.56,0.0,8078.84
19269,ORD007507,PROD00048,1,1321.51,0.05,567.43
19270,ORD005250,PROD00044,5,22048.1,0.0,5878.5
19271,ORD004110,PROD00340,5,33930.76,0.1,12246.26
19272,ORD002828,PROD00045,2,8797.34,0.1,1705.43
19273,ORD008666,PROD00111,4,23477.0,0.15,6561.29
19274,ORD000848,PROD00226,3,6369.86,0.05,1718.46
19275,ORD007375,PROD00026,5,16461.4,0.0,5309.1
19276,ORD006245,PROD00197,2,13614.14,0.0,6039.44
19277,ORD006848,PROD00097,2,8494.1,0.05,1899.94
19278,ORD006652,PROD00115,3,16443.48,0.0,6482.43
19279,ORD005481,PROD00245,3,6036.51,0.0,1650.33
19280,ORD007871,PROD00366,4,11930.36,0.1,3471.91
19281,ORD009373,PROD00076,2,13380.16,0.0,3832.9
19282,ORD000822,PROD00217,4,1484.08,0.0,631.32
19283,ORD007841,PROD00035,3,1636.41,0.0,466.08
19284,ORD007713,PROD00237,2,1709.05,0.05,722.66
19285,ORD006999,PROD00392,5,28482.33,0.05,5726.08
19286,ORD000039,PROD00288,3,1052.87,0.15,350.14
19287,ORD004964,PROD00464,3,9363.16,0.05,3377.99
19288,ORD001334,PROD00219,4,2640.09,0.05,923.67
19289,ORD003535,PROD00346,1,8102.99,0.05,3488.18
19290,ORD005097,PROD00123,5,26832.85,0.0,8894.4
19291,ORD009013,PROD00321,3,12239.58,0.05,5141.91
19292,ORD002827,PROD00380,5,13735.08,0.1,3948.57
19293,ORD005645,PROD00479,2,9142.41,0.15,3103.71
19294,ORD003549,PROD00418,5,30724.2,0.0,8152.8
19295,ORD009067,PROD00081,4,3385.69,0.15,1253.75
19296,ORD005667,PROD00131,4,22819.53,0.05,7674.9
19297,ORD006419,PROD00037,4,1463.76,0.1,389.84
19298,ORD003160,PROD00317,5,12115.99,0.15,3191.03
19299,ORD000187,PROD00349,3,280.07,0.15,98.28
19300,ORD007879,PROD00283,1,1555.37,0.0,540.84
19301,ORD003339,PROD00052,5,17837.08,0.15,5291.89
19302,ORD003149,PROD00212,2,11505.74,0.1,4476.11
19303,ORD000869,PROD00357,2,9486.76,0.15,4025.41
19304,ORD000683,PROD00150,5,9636.9,0.05,2828.29
19305,ORD005788,PROD00274,2,2187.62,0.0,900.42
19306,ORD005762,PROD00256,4,5790.85,0.15,1496.48
19307,ORD003458,PROD00236,3,13043.96,0.15,4476.22
19308,ORD005274,PROD00307,4,1254.32,0.0,438.88
19309,ORD003787,PROD00388,5,17208.33,0.15,7547.19
19310,ORD007330,PROD00142,4,31832.24,0.1,14127.95
19311,ORD009439,PROD00379,2,8686.88,0.0,1883.04
19312,ORD009429,PROD00450,4,25956.32,0.0,9167.4
19313,ORD004143,PROD00226,3,6705.12,0.0,1808.91
19314,ORD008086,PROD00430,2,4295.4,0.0,1835.62
19315,ORD001670,PROD00483,1,6340.23,0.05,1995.28
19316,ORD003624,PROD00205,1,5432.81,0.0,2198.86
19317,ORD001120,PROD00424,1,4440.86,0.0,1922.2
19318,ORD005408,PROD00345,4,13517.52,0.0,5687.28
19319,ORD008646,PROD00212,4,23011.49,0.1,8952.23
19320,ORD001536,PROD00177,3,5432.04,0.15,2339.8
19321,ORD001829,PROD00074,5,20374.65,0.1,8687.02
19322,ORD005245,PROD00222,4,14973.88,0.0,5502.32
19323,ORD008605,PROD00187,2,11875.92,0.0,5195.0
19324,ORD001277,PROD00114,4,21827.16,0.1,5275.66
19325,ORD002863,PROD00083,4,1927.16,0.0,548.16
19326,ORD000087,PROD00100,5,10878.55,0.0,2902.3
19327,ORD004195,PROD00423,1,2777.23,0.1,512.14
19328,ORD003544,PROD00249,2,11390.65,0.05,4197.1
19329,ORD008328,PROD00478,2,9172.98,0.15,3966.51
19330,ORD006104,PROD00497,2,15865.47,0.05,6477.88
19331,ORD000245,PROD00217,2,704.94,0.05,299.88
19332,ORD005218,PROD00465,1,3610.03,0.05,1364.51
19333,ORD009014,PROD00421,1,4488.4,0.1,1696.74
19334,ORD008953,PROD00076,3,19066.73,0.05,5461.88
19335,ORD002292,PROD00148,5,14972.36,0.1,2566.62
19336,ORD002050,PROD00415,2,14022.32,0.05,5894.75
19337,ORD003602,PROD00496,5,4297.25,0.0,1808.45
19338,ORD008520,PROD00420,3,11398.98,0.0,3592.59
19339,ORD005296,PROD00252,1,6851.38,0.05,2414.1
19340,ORD000358,PROD00019,5,24835.14,0.1,5830.02
19341,ORD004802,PROD00462,4,6992.8,0.05,1613.59
19342,ORD003786,PROD00360,3,13368.66,0.0,4891.14
19343,ORD007360,PROD00058,2,2989.94,0.1,1230.43
19344,ORD007453,PROD00448,2,15122.06,0.0,5610.98
19345,ORD006053,PROD00049,2,13601.11,0.05,5504.34
19346,ORD005527,PROD00280,4,17410.46,0.05,5160.32
19347,ORD006639,PROD00365,3,21279.19,0.1,9023.02
19348,ORD007781,PROD00477,4,2397.75,0.15,471.68
19349,ORD003451,PROD00329,5,10475.41,0.1,2084.76
19350,ORD006226,PROD00091,3,5925.09,0.0,1001.61
19351,ORD007766,PROD00019,4,22075.68,0.0,5182.24
19352,ORD003685,PROD00427,4,2590.19,0.15,1084.8
19353,ORD005058,PROD00433,2,5325.16,0.1,2339.1
19354,ORD006628,PROD00095,5,36944.4,0.0,12447.0
19355,ORD008267,PROD00088,2,3043.21,0.1,1025.08
19356,ORD002513,PROD00117,3,16043.12,0.15,4429.71
19357,ORD009484,PROD00222,4,13476.49,0.1,4952.09
19358,ORD005650,PROD00109,3,10609.23,0.0,4600.38
19359,ORD006608,PROD00097,5,21235.26,0.05,4749.86
19360,ORD002848,PROD00290,1,5738.03,0.0,1686.97
19361,ORD006282,PROD00492,4,5828.82,0.15,2361.4
19362,ORD000072,PROD00340,1,6409.14,0.15,2313.18
19363,ORD002126,PROD00204,1,4151.73,0.0,1463.23
19364,ORD005516,PROD00394,2,12771.38,0.05,3475.12
19365,ORD000783,PROD00498,4,15081.56,0.0,2868.56
19366,ORD002087,PROD00364,1,1281.94,0.15,252.46
19367,ORD004173,PROD00412,4,11034.12,0.0,3925.36
19368,ORD003699,PROD00041,1,749.14,0.1,256.77
19369,ORD006992,PROD00077,4,5962.32,0.0,1439.36
19370,ORD006841,PROD00011,5,7157.55,0.15,2734.45
19371,ORD001068,PROD00263,2,4816.5,0.0,1443.52
19372,ORD002248,PROD00314,3,18699.07,0.1,6029.96
19373,ORD001679,PROD00348,4,9127.56,0.0,4004.76
19374,ORD002500,PROD00061,4,7031.86,0.05,2126.94
19375,ORD000874,PROD00172,1,523.27,0.05,145.05
19376,ORD000139,PROD00095,5,35097.18,0.05,11824.65
19377,ORD009114,PROD00236,4,19438.06,0.05,6670.44
19378,ORD008541,PROD00398,3,13506.99,0.1,5687.23
19379,ORD001418,PROD00164,5,27840.73,0.15,6737.02
19380,ORD008064,PROD00104,3,13548.18,0.0,5715.06
19381,ORD002789,PROD00279,5,34996.0,0.0,10708.15
19382,ORD003305,PROD00022,2,1599.75,0.15,557.65
19383,ORD002565,PROD00464,2,5913.58,0.1,2133.47
19384,ORD003308,PROD00387,2,11441.6,0.0,2389.5
19385,ORD003203,PROD00385,5,4465.62,0.1,1878.44
19386,ORD004973,PROD00294,2,634.7,0.0,198.86
19387,ORD006316,PROD00401,3,20572.21,0.05,6511.74
19388,ORD002891,PROD00439,1,5735.1,0.0,2176.53
19389,ORD005478,PROD00060,2,14702.47,0.1,6045.39
19390,ORD007774,PROD00420,3,9689.13,0.15,3053.7
19391,ORD003043,PROD00409,1,2892.54,0.1,1225.0
19392,ORD008207,PROD00136,2,11335.35,0.15,3644.97
19393,ORD003709,PROD00253,1,4918.68,0.1,1124.88
19394,ORD006730,PROD00131,4,24020.56,0.0,8078.84
19395,ORD004557,PROD00022,3,2540.78,0.1,885.68
19396,ORD007418,PROD00053,5,20137.19,0.1,8136.09
19397,ORD003396,PROD00162,3,4703.97,0.0,1030.68
19398,ORD001429,PROD00028,1,5009.72,0.05,1900.79
19399,ORD002266,PROD00360,3,13368.66,0.0,4891.14
19400,ORD006363,PROD00235,3,5438.68,0.05,1133.84
19401,ORD007652,PROD00306,5,5623.48,0.05,2062.83
19402,ORD001780,PROD00427,4,3047.28,0.0,1276.24
19403,ORD005726,PROD00278,2,4703.12,0.0,1488.74
19404,ORD001236,PROD00362,4,9053.46,0.05,2333.2
19405,ORD008038,PROD00334,1,3852.01,0.0,893.08
19406,ORD003033,PROD00224,3,13840.68,0.05,4009.38
19407,ORD002417,PROD00108,1,985.53,0.15,415.48
19408,ORD000520,PROD00061,3,4996.32,0.1,1511.24
19409,ORD007556,PROD00100,4,7832.56,0.1,2089.66
19410,ORD009262,PROD00462,5,7820.89,0.15,1804.68
19411,ORD001241,PROD00496,3,2449.43,0.05,1030.82
19412,ORD007883,PROD00389,1,6188.81,0.1,2159.23
19413,ORD000144,PROD00029,4,26593.96,0.0,9831.32
19414,ORD004588,PROD00237,5,4272.62,0.05,1806.66
19415,ORD006345,PROD00159,4,11529.16,0.0,3371.48
19416,ORD007349,PROD00305,1,593.77,0.0,244.56
19417,ORD007245,PROD00472,1,6791.29,0.05,2883.99
19418,ORD007715,PROD00184,5,17912.6,0.15,6126.25
19419,ORD001375,PROD00273,1,4072.25,0.1,1530.05
19420,ORD006507,PROD00429,2,6014.6,0.15,2246.5
19421,ORD009253,PROD00028,2,10019.44,0.05,3801.58
19422,ORD000125,PROD00310,4,20653.32,0.0,5131.08
19423,ORD009489,PROD00055,4,22454.28,0.05,6180.02
19424,ORD005223,PROD00179,2,6674.28,0.15,1985.09
19425,ORD003026,PROD00254,2,4173.24,0.05,1421.24
19426,ORD006304,PROD00222,2,7486.94,0.0,2751.16
19427,ORD009492,PROD00002,3,21573.99,0.0,8366.67
19428,ORD003670,PROD00440,2,6936.68,0.15,1525.05
19429,ORD006716,PROD00117,1,6291.42,0.0,1737.14
19430,ORD007806,PROD00304,4,6023.4,0.0,1900.72
19431,ORD005403,PROD00061,1,1757.97,0.05,531.73
19432,ORD002592,PROD00430,1,1932.93,0.1,826.03
19433,ORD005938,PROD00275,1,2385.08,0.1,947.13
19434,ORD006669,PROD00192,3,12018.27,0.0,2527.53
19435,ORD005193,PROD00115,1,4658.99,0.15,1836.69
19436,ORD003409,PROD00019,3,14073.25,0.15,3303.68
19437,ORD004449,PROD00349,1,93.36,0.15,32.76
19438,ORD005463,PROD00369,1,4324.77,0.05,1745.31
19439,ORD001513,PROD00239,2,7136.34,0.05,3105.93
19440,ORD008607,PROD00238,4,15280.14,0.05,4707.93
19441,ORD005794,PROD00306,3,3018.92,0.15,1107.41
19442,ORD005376,PROD00071,3,13323.85,0.15,5213.81
19443,ORD001970,PROD00143,3,8313.65,0.05,1406.79
19444,ORD008886,PROD00008,5,11942.85,0.0,4097.2
19445,ORD009244,PROD00253,3,13936.26,0.15,3187.17
19446,ORD005863,PROD00428,2,12233.66,0.0,3305.46
19447,ORD008037,PROD00174,1,3300.23,0.0,756.08
19448,ORD005275,PROD00439,5,27241.72,0.05,10338.52
19449,ORD005970,PROD00444,1,4004.6,0.0,678.61
19450,ORD002463,PROD00335,5,29517.61,0.15,9374.73
19451,ORD008689,PROD00351,2,10949.35,0.1,2054.99
19452,ORD002886,PROD00233,3,702.05,0.1,277.51
19453,ORD003283,PROD00095,3,22166.64,0.0,7468.2
19454,ORD004052,PROD00418,3,18434.52,0.0,4891.68
19455,ORD009445,PROD00323,4,2623.37,0.15,661.47
19456,ORD001933,PROD00423,4,11726.08,0.05,2162.39
19457,ORD005850,PROD00431,1,1153.19,0.05,228.86
19458,ORD007117,PROD00360,1,4456.22,0.0,1630.38
19459,ORD003488,PROD00050,1,6891.85,0.0,2499.26
19460,ORD001449,PROD00294,1,317.35,0.0,99.43
19461,ORD000757,PROD00354,4,29444.38,0.05,11547.74
19462,ORD009054,PROD00463,2,10574.68,0.0,3673.98
19463,ORD000797,PROD00255,5,5957.73,0.05,1214.1
19464,ORD005779,PROD00333,1,5343.89,0.0,1457.91
19465,ORD000270,PROD00356,3,16662.03,0.0,6260.64
19466,ORD005150,PROD00348,5,9698.03,0.15,4255.06
19467,ORD001640,PROD00258,3,14617.08,0.05,3369.98
19468,ORD003191,PROD00123,2,10733.14,0.0,3557.76
19469,ORD001127,PROD00300,3,23317.08,0.0,9754.38
19470,ORD006111,PROD00395,1,2583.8,0.15,658.02
19471,ORD003390,PROD00463,4,19034.42,0.1,6613.16
19472,ORD002215,PROD00176,4,28542.64,0.0,10747.96
19473,ORD003081,PROD00195,3,19541.71,0.05,8679.79
19474,ORD008848,PROD00070,1,2367.79,0.15,679.38
19475,ORD007786,PROD00265,4,2192.49,0.05,628.6
19476,ORD007613,PROD00268,2,3496.36,0.05,1070.37
19477,ORD004699,PROD00487,1,2940.04,0.15,651.22
19478,ORD003748,PROD00281,2,4124.37,0.05,1492.73
19479,ORD002188,PROD00075,2,4424.34,0.0,1818.72
19480,ORD000235,PROD00361,4,24037.8,0.0,5151.2
19481,ORD002357,PROD00451,2,9619.86,0.15,3765.35
19482,ORD009450,PROD00338,5,31376.09,0.15,13914.54
19483,ORD009072,PROD00061,2,3145.83,0.15,951.52
19484,ORD004939,PROD00395,4,10335.18,0.15,2632.08
19485,ORD008798,PROD00274,3,2789.22,0.15,1148.04
19486,ORD006091,PROD00224,5,24281.9,0.0,7034.0
19487,ORD005119,PROD00367,4,12058.03,0.15,4390.62
19488,ORD002144,PROD00263,1,2408.25,0.0,721.76
19489,ORD005196,PROD00094,1,5269.69,0.0,2019.01
19490,ORD001618,PROD00415,1,6273.14,0.15,2637.12
19491,ORD004232,PROD00182,3,12084.0,0.0,3855.99
19492,ORD005186,PROD00135,1,2238.18,0.0,830.9
19493,ORD008964,PROD00314,3,20776.74,0.0,6699.96
19494,ORD007783,PROD00459,4,8347.39,0.1,3043.84
19495,ORD009257,PROD00142,1,8842.29,0.0,3924.43
19496,ORD006886,PROD00008,3,7165.71,0.0,2458.32
19497,ORD006630,PROD00340,1,6409.14,0.15,2313.18
19498,ORD001103,PROD00144,1,6806.32,0.15,2897.85
19499,ORD004201,PROD00384,4,22004.73,0.15,5771.67
19500,ORD006580,PROD00445,1,5463.28,0.15,1431.76
19501,ORD009151,PROD00201,1,3346.83,0.05,1307.73
19502,ORD004281,PROD00454,2,10336.68,0.0,3112.88
19503,ORD001316,PROD00253,4,19674.72,0.1,4499.53
19504,ORD002070,PROD00383,4,7540.21,0.15,2819.55
19505,ORD007579,PROD00115,2,10962.32,0.0,4321.62
19506,ORD009217,PROD00366,2,5633.78,0.15,1639.51
19507,ORD003138,PROD00445,1,6427.39,0.0,1684.42
19508,ORD003061,PROD00436,2,5951.39,0.15,1751.19
19509,ORD007529,PROD00026,3,9876.84,0.0,3185.46
19510,ORD007268,PROD00452,3,13982.67,0.05,4629.28
19511,ORD004025,PROD00354,5,34868.34,0.1,13674.96
19512,ORD001466,PROD00224,1,4856.38,0.0,1406.8
19513,ORD004030,PROD00219,3,2084.28,0.0,729.21
19514,ORD000621,PROD00021,5,32334.75,0.0,8421.15
19515,ORD002278,PROD00308,5,13746.62,0.15,5948.64
19516,ORD009225,PROD00243,2,7420.94,0.05,2969.68
19517,ORD007857,PROD00380,5,15261.2,0.0,4387.3
19518,ORD008685,PROD00475,5,13104.3,0.0,4361.65
19519,ORD001920,PROD00421,1,4488.4,0.1,1696.74
19520,ORD002864,PROD00380,2,6104.48,0.0,1754.92
19521,ORD008227,PROD00405,1,8148.22,0.05,3465.23
19522,ORD001545,PROD00050,1,6891.85,0.0,2499.26
19523,ORD000717,PROD00420,2,6459.42,0.15,2035.8
19524,ORD003933,PROD00030,2,4950.8,0.0,1626.8
19525,ORD008862,PROD00140,4,18205.68,0.0,5119.84
19526,ORD002395,PROD00052,4,15109.06,0.1,4482.54
19527,ORD004741,PROD00480,2,16647.12,0.0,7266.28
19528,ORD006659,PROD00376,3,8130.05,0.05,3208.22
19529,ORD008469,PROD00096,1,3221.63,0.0,1175.56
19530,ORD007184,PROD00463,5,22471.19,0.15,7807.21
19531,ORD005716,PROD00403,3,12756.18,0.0,3856.86
19532,ORD004579,PROD00459,1,2318.72,0.0,845.51
19533,ORD007893,PROD00341,3,4715.47,0.05,1933.35
19534,ORD005483,PROD00354,2,13947.34,0.1,5469.98
19535,ORD000540,PROD00001,2,4757.0,0.1,1486.8
19536,ORD002561,PROD00345,2,6082.88,0.1,2559.28
19537,ORD005391,PROD00191,2,3896.69,0.1,1185.12
19538,ORD003202,PROD00156,1,5823.61,0.0,1200.6
19539,ORD004421,PROD00296,1,6298.98,0.05,1906.71
19540,ORD001814,PROD00327,5,29603.25,0.0,11768.55
19541,ORD002098,PROD00359,2,9068.84,0.0,2954.64
19542,ORD003727,PROD00487,1,3112.98,0.1,689.53
19543,ORD000060,PROD00125,5,9316.89,0.1,2932.65
19544,ORD002642,PROD00449,1,118.07,0.0,33.09
19545,ORD002897,PROD00051,5,21424.55,0.0,5297.4
19546,ORD000634,PROD00012,1,3896.77,0.05,837.73
19547,ORD001074,PROD00484,5,41576.55,0.0,16898.1
19548,ORD005657,PROD00355,2,983.66,0.1,433.28
19549,ORD002221,PROD00381,1,2262.61,0.05,860.64
19550,ORD009498,PROD00193,4,9602.8,0.0,2745.48
19551,ORD002078,PROD00072,1,64.64,0.05,15.0
19552,ORD003926,PROD00482,2,3511.24,0.0,1020.04
19553,ORD001191,PROD00180,2,490.7,0.15,90.69
19554,ORD009357,PROD00467,5,14357.0,0.0,4704.4
19555,ORD008563,PROD00198,4,16766.11,0.15,5539.86
19556,ORD004999,PROD00120,4,27139.64,0.0,11228.52
19557,ORD005998,PROD00149,4,11430.0,0.0,4133.64
19558,ORD002718,PROD00106,2,11321.17,0.05,2881.94
19559,ORD003314,PROD00114,5,30315.5,0.0,7327.3
19560,ORD008780,PROD00236,3,15345.84,0.0,5266.14
19561,ORD001135,PROD00155,2,7882.24,0.1,1655.35
19562,ORD007434,PROD00420,3,9689.13,0.15,3053.7
19563,ORD006901,PROD00184,5,18966.28,0.1,6486.61
19564,ORD004129,PROD00287,3,8122.41,0.1,3495.93
19565,ORD004381,PROD00211,2,8539.06,0.05,3754.44
19566,ORD007339,PROD00358,5,5121.34,0.15,1766.3
19567,ORD007934,PROD00212,1,6392.08,0.0,2486.73
19568,ORD000815,PROD00151,5,5176.59,0.15,1537.44
19569,ORD007524,PROD00267,5,5215.2,0.0,1561.85
19570,ORD000019,PROD00126,3,10074.7,0.1,4100.95
19571,ORD008907,PROD00127,1,4458.83,0.15,1593.47
19572,ORD001479,PROD00039,2,6438.82,0.0,1876.82
19573,ORD009159,PROD00386,1,1318.12,0.05,361.26
19574,ORD003162,PROD00463,4,19034.42,0.1,6613.16
19575,ORD003020,PROD00317,1,2565.74,0.1,675.75
19576,ORD003656,PROD00362,2,4764.98,0.0,1228.0
19577,ORD000282,PROD00031,1,6069.66,0.0,2432.05
19578,ORD001285,PROD00442,5,4295.73,0.15,1502.5
19579,ORD000264,PROD00232,5,31419.45,0.0,11873.7
19580,ORD002267,PROD00161,2,847.08,0.15,216.07
19581,ORD007628,PROD00196,1,777.61,0.15,196.96
19582,ORD004573,PROD00445,4,25709.56,0.0,6737.68
19583,ORD002871,PROD00116,2,10485.55,0.15,4458.9
19584,ORD003618,PROD00347,2,10868.92,0.0,2110.52
19585,ORD008509,PROD00345,2,6082.88,0.1,2559.28
19586,ORD005868,PROD00127,4,20982.72,0.0,7498.68
19587,ORD002603,PROD00435,4,20136.76,0.0,5593.0
19588,ORD003148,PROD00277,4,18879.46,0.05,3789.93
19589,ORD002461,PROD00109,4,12731.08,0.1,5520.46
19590,ORD006652,PROD00429,4,14152.0,0.0,5285.88
19591,ORD004743,PROD00488,2,14618.96,0.0,5569.78
19592,ORD002410,PROD00214,4,24301.12,0.0,8164.92
19593,ORD009040,PROD00046,3,21501.63,0.0,8608.74
19594,ORD006653,PROD00490,3,3543.21,0.0,1478.91
19595,ORD002413,PROD00377,1,372.35,0.1,135.36
19596,ORD005488,PROD00073,3,2189.7,0.1,628.72
19597,ORD008290,PROD00460,3,12461.64,0.0,4452.72
19598,ORD008927,PROD00447,1,6654.2,0.0,2495.46
19599,ORD007873,PROD00398,2,10005.18,0.0,4212.76
19600,ORD006368,PROD00015,3,1004.32,0.1,367.17
19601,ORD006805,PROD00267,5,4693.68,0.1,1405.66
19602,ORD008688,PROD00385,2,1885.48,0.05,793.12
19603,ORD002173,PROD00141,1,2480.58,0.15,470.74
19604,ORD006086,PROD00403,2,8504.12,0.0,2571.24
19605,ORD006159,PROD00299,5,21226.75,0.15,8524.44
19606,ORD002383,PROD00121,5,8276.4,0.0,2059.15
19607,ORD008883,PROD00091,1,1975.03,0.0,333.87
19608,ORD006648,PROD00459,5,11013.92,0.05,4016.17
19609,ORD003437,PROD00347,4,18477.16,0.15,3587.88
19610,ORD001152,PROD00309,1,3024.88,0.05,734.64
19611,ORD006945,PROD00163,5,33551.01,0.05,13485.92
19612,ORD003524,PROD00144,5,34031.58,0.15,14489.27
19613,ORD003793,PROD00432,1,5970.65,0.0,2416.68
19614,ORD005618,PROD00191,1,1840.11,0.15,559.64
19615,ORD005188,PROD00238,3,10253.78,0.15,3159.27
19616,ORD005182,PROD00389,3,17534.97,0.15,6117.83
19617,ORD003859,PROD00423,2,6171.62,0.0,1138.1
19618,ORD001263,PROD00358,1,1205.02,0.0,415.6
19619,ORD001236,PROD00196,3,2607.29,0.05,660.4
19620,ORD002534,PROD00275,2,4505.15,0.15,1789.03
19621,ORD003168,PROD00057,1,6917.65,0.05,2912.7
19622,ORD007386,PROD00425,4,18094.66,0.15,4676.43
19623,ORD003586,PROD00223,2,6287.57,0.15,2343.14
19624,ORD003961,PROD00368,1,1471.11,0.15,601.37
19625,ORD002879,PROD00284,3,18695.7,0.0,6287.37
19626,ORD001411,PROD00430,4,8161.26,0.05,3487.68
19627,ORD006499,PROD00473,3,15407.69,0.15,5169.92
19628,ORD008470,PROD00284,5,31159.5,0.0,10478.95
19629,ORD005307,PROD00139,1,4528.8,0.15,1618.08
19630,ORD009152,PROD00374,1,2884.75,0.0,1104.48
19631,ORD003288,PROD00286,2,11427.66,0.0,2656.3
19632,ORD002893,PROD00495,1,3582.43,0.1,1392.86
19633,ORD000666,PROD00430,3,6443.1,0.0,2753.43
19634,ORD007382,PROD00291,5,12470.25,0.0,3356.55
19635,ORD007451,PROD00148,1,3327.19,0.0,570.36
19636,ORD005161,PROD00209,3,16340.46,0.0,5252.76
19637,ORD001847,PROD00463,1,5022.97,0.05,1745.14
19638,ORD004748,PROD00242,4,2767.32,0.1,1123.16
19639,ORD000194,PROD00269,1,379.55,0.0,68.4
19640,ORD003430,PROD00362,3,6790.1,0.05,1749.9
19641,ORD004128,PROD00398,1,4252.2,0.15,1790.42
19642,ORD008265,PROD00042,2,11692.43,0.05,4011.49
19643,ORD007109,PROD00434,1,3291.62,0.0,1117.66
19644,ORD002922,PROD00075,4,7963.81,0.1,3273.7
19645,ORD002865,PROD00273,4,15384.05,0.15,5780.2
19646,ORD006012,PROD00021,5,30718.01,0.05,8000.09
19647,ORD005911,PROD00169,4,22603.44,0.0,8900.04
19648,ORD004351,PROD00050,2,13783.7,0.0,4998.52
19649,ORD008406,PROD00261,5,7460.7,0.15,3086.78
19650,ORD003340,PROD00177,1,2130.21,0.0,917.57
19651,ORD006338,PROD00181,5,5029.75,0.0,991.35
19652,ORD004340,PROD00251,3,9413.66,0.1,3367.17
19653,ORD007146,PROD00310,1,5163.33,0.0,1282.77
19654,ORD008336,PROD00160,4,26434.76,0.0,7567.68
19655,ORD001336,PROD00239,1,3380.37,0.1,1471.23
19656,ORD003485,PROD00392,4,23985.12,0.0,4821.96
19657,ORD003015,PROD00301,5,960.75,0.0,198.5
19658,ORD005481,PROD00331,3,9431.28,0.0,4080.6
19659,ORD004525,PROD00270,1,679.16,0.0,255.99
19660,ORD000431,PROD00169,2,10736.63,0.05,4227.52
19661,ORD001718,PROD00411,5,25968.06,0.1,8359.02
19662,ORD001152,PROD00028,3,15029.16,0.05,5702.37
19663,ORD008434,PROD00107,5,9464.53,0.1,3655.08
19664,ORD000635,PROD00380,1,2594.4,0.15,745.84
19665,ORD003473,PROD00066,2,10185.07,0.1,2671.25
19666,ORD000191,PROD00339,5,23489.45,0.0,5137.1
19667,ORD003833,PROD00358,3,3615.06,0.0,1246.8
19668,ORD000243,PROD00443,4,15795.84,0.0,6467.52
19669,ORD001654,PROD00497,2,16700.5,0.0,6818.82
19670,ORD000435,PROD00068,1,6672.75,0.05,2269.15
19671,ORD008815,PROD00436,2,6651.56,0.05,1957.21
19672,ORD002497,PROD00364,5,7540.85,0.0,1485.05
19673,ORD004150,PROD00208,3,13347.78,0.0,5753.61
19674,ORD002719,PROD00332,2,8380.6,0.0,3014.82
19675,ORD000938,PROD00205,2,10865.62,0.0,4397.72
19676,ORD006716,PROD00481,2,8670.15,0.1,2787.16
19677,ORD005968,PROD00144,2,15214.12,0.05,6477.56
19678,ORD009481,PROD00125,1,1863.38,0.1,586.53
19679,ORD000808,PROD00272,3,18929.5,0.05,4872.3
19680,ORD001584,PROD00080,3,21982.17,0.0,8396.04
19681,ORD009313,PROD00364,1,1432.76,0.05,282.16
19682,ORD004246,PROD00158,4,27985.6,0.15,11367.19
19683,ORD003294,PROD00273,3,13574.16,0.0,5100.18
19684,ORD006375,PROD00007,4,23678.88,0.0,10278.84
19685,ORD007152,PROD00216,2,5302.64,0.0,1982.28
19686,ORD005204,PROD00288,1,412.89,0.0,137.31
19687,ORD001841,PROD00163,2,14126.74,0.0,5678.28
19688,ORD008405,PROD00056,2,747.57,0.05,152.13
19689,ORD004862,PROD00379,3,12378.8,0.05,2683.33
19690,ORD009295,PROD00365,5,35465.31,0.1,15038.37
19691,ORD001917,PROD00139,1,5061.6,0.05,1808.44
19692,ORD008575,PROD00140,1,4323.85,0.05,1215.96
19693,ORD003206,PROD00376,1,2852.65,0.0,1125.69
19694,ORD003191,PROD00126,4,13432.93,0.1,5467.93
19695,ORD002180,PROD00405,5,40741.08,0.05,17326.15
19696,ORD004723,PROD00301,3,576.45,0.0,119.1
19697,ORD006583,PROD00402,5,14571.15,0.05,3978.84
19698,ORD008404,PROD00410,5,4941.9,0.1,1279.89
19699,ORD009234,PROD00487,4,13835.48,0.0,3064.56
19700,ORD003072,PROD00152,2,1856.16,0.0,758.02
19701,ORD003192,PROD00315,4,4884.64,0.15,2101.03
19702,ORD000847,PROD00088,2,3381.34,0.0,1138.98
19703,ORD000564,PROD00419,2,5571.75,0.15,2073.1
19704,ORD005806,PROD00049,3,21475.44,0.0,8691.06
19705,ORD008168,PROD00264,5,29860.8,0.15,11233.34
19706,ORD006447,PROD00485,5,28531.85,0.0,8342.9
19707,ORD004136,PROD00492,1,1714.36,0.0,694.53
19708,ORD008553,PROD00287,5,13537.35,0.1,5826.56
19709,ORD008487,PROD00323,4,3086.32,0.0,778.2
19710,ORD003348,PROD00299,1,4744.8,0.05,1905.46
19711,ORD004116,PROD00375,2,4765.39,0.1,1639.98
19712,ORD007887,PROD00072,1,57.83,0.15,13.42
19713,ORD003507,PROD00383,4,7983.76,0.1,2985.41
19714,ORD003904,PROD00361,4,24037.8,0.0,5151.2
19715,ORD003806,PROD00259,3,1936.57,0.15,790.76
19716,ORD002425,PROD00414,3,6288.62,0.1,1066.15
